YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD
2023,202301,174756,2.023E+12,36126,2.023E+12,950206,1,1,35964,0,1,58,1,1,100,0,0,6,65,1,10,200000,1,11
2023,202301,174756,2.023E+12,36126,2.023E+12,950206,1,2,43092,0,2,60,1,2,200,0,0,6,63,1,10,60000,1,11
2023,202301,174756,2.023E+12,36126,2.023E+12,950206,1,3,22680,0,1,58,6,2,200,0,0,6,63,1,10,120000,1,11
2023,202301,174918,2.023E+12,8748,2.023E+12,592106,1,2,8424,0,2,54,1,1,100,0,0,7,71,1,10,36000,1,11
2023,202301,175080,2.023E+12,12798,2.023E+12,671406,1,1,12636,1,2,52,3,7,700,1,100,2,23,1,10,25000,1,11
2023,202301,175242,2.023E+12,10044,2.023E+12,731206,1,2,8262,0,1,60,1,1,100,0,0,11,116,1,10,406000,1,11
2023,202301,175404,2.023E+12,14256,2.023E+12,671206,1,1,14256,0,1,63,4,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,175566,2.023E+12,19764,2.023E+12,374006,1,1,19602,0,2,50,6,7,700,1,100,10,101,1,10,70000,1,11
2023,202301,175728,2.023E+12,6318,2.023E+12,970406,1,2,4698,0,1,54,3,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,175890,2.023E+12,30942,2.023E+12,970506,1,1,30942,3,1,41,1,7,700,1,100,3,30,1,10,48000,1,11
2023,202301,176376,2.023E+12,9882,2.023E+12,12106,1,1,9882,3,1,63,1,1,100,0,0,6,63,1,10,145000,1,11
2023,202301,176376,2.023E+12,9882,2.023E+12,12106,1,2,9234,3,2,57,1,1,100,0,0,8,81,1,10,15700,1,11
2023,202301,176376,2.023E+12,9882,2.023E+12,12106,1,3,7776,0,2,30,6,1,100,0,0,6,64,1,10,35000,1,11
2023,202301,176376,2.023E+12,9882,2.023E+12,12106,1,4,8586,0,1,27,6,1,100,0,0,6,64,1,10,19500,1,11
2023,202301,176376,2.023E+12,9882,2.023E+12,12106,1,5,9882,0,2,25,6,1,100,0,0,8,81,1,10,10000,1,11
2023,202301,176700,2.023E+12,13770,2.023E+12,731106,1,2,15714,1,2,58,1,1,100,0,0,10,101,1,10,38400,1,11
2023,202301,176700,2.023E+12,13770,2.023E+12,731106,1,3,19278,0,2,23,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,176862,2.023E+12,15876,2.023E+12,370906,1,1,15714,1,1,53,1,6,620,0,0,10,101,1,12,35000,1,11
2023,202301,177510,2.023E+12,7938,2.023E+12,732606,1,1,8100,1,1,42,1,1,100,0,0,11,114,1,10,200000,2,20
2023,202301,177510,2.023E+12,7938,2.023E+12,732606,1,2,7128,1,2,36,1,1,100,0,0,11,116,1,10,300000,1,11
2023,202301,177672,2.023E+12,24300,2.023E+12,671406,1,1,24462,0,2,29,6,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,177834,2.023E+12,17820,2.023E+12,374206,1,1,17982,2,2,34,4,7,700,1,100,6,63,1,10,13200,1,11
2023,202301,178158,2.023E+12,6480,2.023E+12,374806,1,1,6480,0,2,21,6,8,818,0,0,6,63,1,10,30000,1,11
2023,202301,178320,2.023E+12,8910,2.023E+12,11506,1,2,12150,3,2,51,1,8,826,1,100,11,114,1,10,150000,1,11
2023,202301,178482,2.023E+12,11826,2.023E+12,711606,1,1,11664,1,1,37,6,8,812,0,0,6,63,1,10,0,1,11
2023,202301,178644,2.023E+12,11340,2.023E+12,590706,1,1,11178,0,1,56,1,6,640,0,0,10,101,1,10,205000,1,11
2023,202301,178644,2.023E+12,11340,2.023E+12,590706,1,2,11664,0,2,60,1,6,640,0,0,10,101,1,10,130000,1,11
2023,202301,178806,2.023E+12,8748,2.023E+12,290706,1,1,8910,0,2,65,1,1,100,0,0,11,114,1,10,87000,1,11
2023,202301,178968,2.023E+12,11016,2.023E+12,570006,1,1,11016,0,1,65,2,8,826,4,498,8,81,1,10,101000,1,11
2023,202301,179292,2.023E+12,11988,2.023E+12,671406,1,1,11826,0,2,63,4,7,700,4,498,6,64,1,10,30000,1,11
2023,202301,179778,2.023E+12,20088,2.023E+12,11906,1,1,20088,2,1,38,1,6,610,0,0,10,101,1,10,240000,1,11
2023,202301,179778,2.023E+12,20088,2.023E+12,11906,1,2,18468,2,2,35,1,6,610,0,0,11,114,1,10,190000,1,11
2023,202301,179940,2.023E+12,7614,2.023E+12,11206,1,1,7614,1,2,34,1,9,963,0,0,10,101,1,10,175000,1,11
2023,202301,179940,2.023E+12,7614,2.023E+12,11206,1,2,9882,1,1,35,1,1,100,0,0,11,114,1,10,185000,1,11
2023,202301,180102,2.023E+12,13284,2.023E+12,731706,1,1,13284,0,2,46,6,1,100,0,0,10,101,1,10,122000,1,11
2023,202301,180102,2.023E+12,13284,2.023E+12,731706,1,2,17658,0,1,53,4,1,100,0,0,6,63,1,10,128000,1,11
2023,202301,180264,2.023E+12,15390,2.023E+12,590706,1,1,15552,0,2,26,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,180426,2.023E+12,10206,2.023E+12,751106,1,1,10206,0,1,32,6,1,100,0,0,11,114,1,10,684000,1,11
2023,202301,180426,2.023E+12,10206,2.023E+12,751106,1,2,9720,0,2,32,6,8,811,0,0,11,114,1,10,196000,1,11
2023,202301,180588,2.023E+12,11502,2.023E+12,652006,1,1,11664,0,1,36,6,8,826,4,423,7,71,1,10,49000,1,11
2023,202301,180912,2.023E+12,25758,2.023E+12,591806,1,2,29808,4,1,42,1,7,700,1,100,6,63,1,10,40000,1,11
2023,202301,180912,2.023E+12,25758,2.023E+12,591806,1,3,28026,0,2,24,6,7,700,1,100,7,71,1,10,35000,1,11
2023,202301,180912,2.023E+12,25758,2.023E+12,591806,1,4,27864,0,2,21,6,7,700,1,100,7,71,1,10,24600,1,11
2023,202301,180912,2.023E+12,25758,2.023E+12,591806,1,5,22194,0,2,19,6,7,700,1,100,6,63,1,10,34000,1,11
2023,202301,181074,2.023E+12,8910,2.023E+12,375806,1,1,9072,0,1,63,1,1,100,0,0,11,114,1,12,110000,1,11
2023,202301,181074,2.023E+12,8910,2.023E+12,375806,1,2,9558,0,2,61,1,1,100,0,0,10,101,1,12,60000,1,11
2023,202301,181398,2.023E+12,11826,2.023E+12,530106,1,1,11664,1,2,47,4,6,620,0,0,11,114,1,10,110000,1,11
2023,202301,181560,2.023E+12,41310,2.023E+12,731006,1,1,41148,0,2,26,6,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,181722,2.023E+12,16686,2.023E+12,570006,1,1,16686,3,2,35,1,1,100,0,0,11,114,1,10,1000,1,11
2023,202301,181722,2.023E+12,16686,2.023E+12,570006,1,2,27540,3,1,38,1,1,100,0,0,11,115,1,10,132000,1,11
2023,202301,181884,2.023E+12,12798,2.023E+12,370406,1,1,12798,0,2,54,6,1,100,4,416,10,101,1,10,67000,1,11
2023,202301,182532,2.023E+12,11826,2.023E+12,711006,1,2,9072,2,1,28,1,1,100,1,100,7,71,1,10,45000,1,11
2023,202301,182856,2.023E+12,16524,2.023E+12,11706,1,1,16524,1,1,46,4,1,100,0,0,7,71,1,10,63000,2,20
2023,202301,182856,2.023E+12,16524,2.023E+12,11706,1,2,13122,1,2,50,6,8,811,0,0,10,101,1,10,15000,1,11
2023,202301,182856,2.023E+12,16524,2.023E+12,11706,1,3,14418,0,1,20,6,8,811,0,0,6,63,1,10,15000,1,11
2023,202301,183018,2.023E+12,20412,2.023E+12,670106,1,1,20412,0,1,49,2,6,600,0,0,10,101,1,10,146000,1,11
2023,202301,183180,2.023E+12,5346,2.023E+12,530106,1,1,5346,0,1,57,6,8,813,1,100,8,81,1,10,68000,2,20
2023,202301,183342,2.023E+12,23004,2.023E+12,950206,1,1,23004,0,1,40,5,1,100,0,0,6,65,1,10,70000,1,11
2023,202301,183504,2.023E+12,24786,2.023E+12,650206,1,1,24786,0,2,23,6,2,200,0,0,8,81,1,10,30700,1,11
2023,202301,183504,2.023E+12,24786,2.023E+12,650206,1,2,19116,0,1,29,6,7,700,1,100,0,2,1,10,6700,1,11
2023,202301,183666,2.023E+12,11502,2.023E+12,610306,1,1,11502,0,2,46,4,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,183990,2.023E+12,30456,2.023E+12,70006,1,1,30456,2,1,38,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,184314,2.023E+12,17172,2.023E+12,374506,1,1,17334,2,2,59,5,8,826,1,100,2,23,1,10,0,1,11
2023,202301,184314,2.023E+12,17172,2.023E+12,374506,1,2,16686,1,1,23,6,8,826,1,100,8,81,1,10,48000,1,11
2023,202301,184314,2.023E+12,17172,2.023E+12,374506,1,8,17496,1,2,36,2,8,826,1,100,6,65,1,10,0,1,11
2023,202301,184476,2.023E+12,7128,2.023E+12,372506,1,3,8424,0,2,44,6,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,184638,2.023E+12,11826,2.023E+12,377606,1,1,11826,0,1,38,6,4,400,0,0,11,114,1,10,150000,1,11
2023,202301,184962,2.023E+12,5346,2.023E+12,731106,1,1,5346,1,2,52,4,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,184962,2.023E+12,5346,2.023E+12,731106,1,2,5508,0,1,21,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,185286,2.023E+12,13608,2.023E+12,11106,1,1,13608,0,1,24,6,4,400,0,0,10,101,1,10,78000,1,11
2023,202301,185286,2.023E+12,13608,2.023E+12,11106,1,2,10854,0,1,23,6,1,100,1,100,10,101,1,10,80000,1,11
2023,202301,185448,2.023E+12,29484,2.023E+12,1110306,1,1,29484,1,1,35,6,2,200,0,0,6,63,1,10,50000,1,11
2023,202301,185610,2.023E+12,17010,2.023E+12,730206,1,1,17172,0,2,61,1,1,100,0,0,6,63,1,10,250000,1,11
2023,202301,185772,2.023E+12,27054,2.023E+12,130106,1,1,27054,3,2,39,1,7,700,1,100,6,64,1,10,1700,1,11
2023,202301,185772,2.023E+12,27054,2.023E+12,130106,1,2,30132,3,1,62,1,7,700,1,100,7,71,1,10,6000,1,11
2023,202301,185934,2.023E+12,11502,2.023E+12,851806,1,1,11502,0,1,65,6,1,100,0,0,11,115,1,10,0,1,11
2023,202301,186096,2.023E+12,31428,2.023E+12,732606,1,1,31590,0,2,54,6,1,100,0,0,6,64,1,10,40000,1,11
2023,202301,186258,2.023E+12,13122,2.023E+12,732606,1,1,13122,0,2,52,4,8,826,0,0,8,81,1,10,140000,1,11
2023,202301,186420,2.023E+12,8748,2.023E+12,810306,1,1,8748,0,2,34,1,4,410,0,0,11,115,1,10,220000,1,11
2023,202301,186420,2.023E+12,8748,2.023E+12,810306,1,2,7938,0,1,34,1,4,400,0,0,10,101,1,10,300000,1,11
2023,202301,186744,2.023E+12,7938,2.023E+12,950206,1,1,8100,0,2,49,4,1,100,0,0,8,81,1,10,120000,2,20
2023,202301,186906,2.023E+12,7452,2.023E+12,730806,1,2,7614,2,1,54,1,1,100,0,0,11,115,1,10,0,1,11
2023,202301,187068,2.023E+12,5184,2.023E+12,370706,1,1,5184,2,1,55,1,7,700,1,100,7,71,1,10,60000,1,11
2023,202301,187068,2.023E+12,5184,2.023E+12,370706,1,2,4698,2,2,56,1,7,700,4,421,6,65,1,10,65000,1,11
2023,202301,187230,2.023E+12,10854,2.023E+12,1110206,1,3,13932,0,1,34,6,3,361,1,100,10,101,1,10,25000,1,11
2023,202301,187392,2.023E+12,9396,2.023E+12,990306,1,1,9396,2,1,50,3,8,826,0,0,6,63,1,10,70000,1,11
2023,202301,187554,2.023E+12,58320,2.023E+12,372406,1,1,58158,0,1,50,1,1,100,0,0,10,101,1,10,130000,1,11
2023,202301,187554,2.023E+12,58320,2.023E+12,372406,1,2,51030,0,2,40,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,187716,2.023E+12,21060,2.023E+12,373806,1,1,21060,1,1,29,1,6,640,0,0,6,61,1,10,52000,1,11
2023,202301,187716,2.023E+12,21060,2.023E+12,373806,1,2,20898,1,2,28,1,6,640,0,0,6,61,1,12,10000,1,11
2023,202301,187716,2.023E+12,21060,2.023E+12,373806,1,4,20412,0,1,26,2,6,640,0,0,6,61,1,10,12000,1,11
2023,202301,187716,2.023E+12,21060,2.023E+12,373806,1,5,23652,2,1,52,1,6,640,0,0,6,61,1,12,15000,1,11
2023,202301,187716,2.023E+12,21060,2.023E+12,373806,1,6,24300,2,2,51,1,6,640,0,0,6,61,1,10,10000,1,11
2023,202301,187878,2.023E+12,6642,2.023E+12,970406,1,2,6804,1,2,40,6,7,700,1,100,6,63,1,10,10000,1,11
2023,202301,188040,2.023E+12,8424,2.023E+12,751206,1,1,8424,1,1,61,1,1,100,0,0,11,114,1,10,108000,1,11
2023,202301,188040,2.023E+12,8424,2.023E+12,751206,1,2,9882,1,2,60,1,1,100,0,0,10,101,1,10,250000,1,11
2023,202301,188040,2.023E+12,8424,2.023E+12,751206,1,3,9882,0,2,25,6,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,188202,2.023E+12,6318,2.023E+12,290406,1,1,6318,0,2,64,5,8,826,1,100,7,71,1,10,16400,1,11
2023,202301,188526,2.023E+12,19440,2.023E+12,671206,1,1,19440,2,1,40,1,6,610,0,0,11,114,1,10,150000,1,11
2023,202301,188526,2.023E+12,19440,2.023E+12,671206,1,2,17658,2,2,37,1,6,610,0,0,11,114,1,10,100000,1,11
2023,202301,188688,2.023E+12,10206,2.023E+12,376006,1,1,10044,0,1,43,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,188688,2.023E+12,10206,2.023E+12,376006,1,2,9882,0,2,42,1,8,812,0,0,10,101,1,10,190000,1,11
2023,202301,189012,2.023E+12,7614,2.023E+12,731706,1,1,7452,0,1,61,4,6,663,0,0,6,65,1,10,75000,1,11
2023,202301,189012,2.023E+12,7614,2.023E+12,731706,1,2,9882,0,2,61,3,6,600,0,0,6,61,1,10,48000,1,11
2023,202301,189174,2.023E+12,8586,2.023E+12,731106,1,1,8424,0,1,39,6,1,100,0,0,10,101,1,10,100000,2,20
2023,202301,189336,2.023E+12,972,2.023E+12,730206,1,1,972,0,1,50,6,3,361,0,0,10,101,1,10,200000,1,11
2023,202301,189660,2.023E+12,30132,2.023E+12,375106,1,1,30132,0,1,38,6,2,200,0,0,6,63,1,12,55000,1,11
2023,202301,189822,2.023E+12,17982,2.023E+12,371806,1,1,18144,0,2,32,6,1,100,0,0,11,114,1,10,117000,1,11
2023,202301,189822,2.023E+12,17982,2.023E+12,371806,1,2,21546,0,2,28,6,1,100,0,0,11,114,1,10,6000,1,11
2023,202301,189984,2.023E+12,6318,2.023E+12,230006,1,1,6156,0,1,62,1,1,100,0,0,10,101,1,10,43700,1,11
2023,202301,189984,2.023E+12,6318,2.023E+12,230006,1,2,6318,0,2,60,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,190146,2.023E+12,24300,2.023E+12,732706,1,2,27540,3,1,34,1,8,826,1,100,6,63,1,10,0,1,11
2023,202301,190470,2.023E+12,9882,2.023E+12,651606,1,1,10044,1,2,58,6,7,700,1,100,6,63,1,10,14000,1,11
2023,202301,190470,2.023E+12,9882,2.023E+12,651606,1,2,12150,0,2,23,6,7,700,1,100,8,81,1,10,12000,1,11
2023,202301,190470,2.023E+12,9882,2.023E+12,651606,1,3,11178,0,2,55,6,7,700,1,100,6,63,1,10,13000,1,11
2023,202301,190794,2.023E+12,19926,2.023E+12,970206,1,1,19926,2,2,57,1,1,100,0,0,8,81,1,10,7500,1,11
2023,202301,190794,2.023E+12,19926,2.023E+12,970206,1,3,16362,1,1,34,6,1,100,0,0,6,65,1,10,60000,1,11
2023,202301,190794,2.023E+12,19926,2.023E+12,970206,1,4,32400,0,1,27,6,1,100,0,0,6,61,1,10,25000,1,11
2023,202301,191118,2.023E+12,43578,2.023E+12,652406,1,1,43578,2,1,45,1,1,100,4,416,8,81,1,14,78000,1,12
2023,202301,191118,2.023E+12,43578,2.023E+12,652406,1,2,42930,2,2,44,1,1,100,1,100,7,71,1,10,63000,1,11
2023,202301,191280,2.023E+12,11340,2.023E+12,970506,1,1,11340,0,1,48,6,1,100,0,0,8,81,1,10,80000,1,11
2023,202301,191280,2.023E+12,11340,2.023E+12,970506,1,3,10044,0,2,46,4,2,200,0,0,6,61,1,10,60000,1,11
2023,202301,191280,2.023E+12,11340,2.023E+12,970506,1,4,11826,0,2,23,6,8,845,4,414,6,65,1,10,6000,1,11
2023,202301,191442,2.023E+12,27540,2.023E+12,371206,1,1,27702,0,1,59,4,7,700,1,100,10,101,1,10,60000,1,11
2023,202301,191442,2.023E+12,27540,2.023E+12,371206,1,2,30942,0,2,30,6,7,700,1,100,8,81,1,10,21600,1,11
2023,202301,191604,2.023E+12,20088,2.023E+12,371006,1,1,20088,2,1,52,1,8,826,1,100,6,63,1,10,62000,1,11
2023,202301,191604,2.023E+12,20088,2.023E+12,371006,1,2,16038,2,2,50,1,8,826,1,100,7,71,1,10,25000,1,11
2023,202301,191604,2.023E+12,20088,2.023E+12,371006,1,3,21546,0,1,27,6,8,826,1,100,6,63,1,10,58000,1,11
2023,202301,191604,2.023E+12,20088,2.023E+12,371006,1,4,17010,1,2,24,6,8,826,1,100,6,63,1,10,18000,1,11
2023,202301,191604,2.023E+12,20088,2.023E+12,371006,1,7,21222,0,1,26,2,8,826,1,100,6,63,1,10,27000,1,11
2023,202301,191766,2.023E+12,7614,2.023E+12,850706,1,1,7614,1,1,59,1,4,400,0,0,11,114,1,10,275000,1,11
2023,202301,191766,2.023E+12,7614,2.023E+12,850706,1,2,8910,1,2,55,1,4,400,0,0,10,101,1,10,100000,1,11
2023,202301,191766,2.023E+12,7614,2.023E+12,850706,1,3,7938,0,1,26,6,4,400,0,0,10,101,1,10,120000,1,11
2023,202301,192090,2.023E+12,59130,2.023E+12,1110806,1,1,59130,2,1,61,1,7,700,1,100,3,30,1,10,0,1,11
2023,202301,192090,2.023E+12,59130,2.023E+12,1110806,1,2,46494,2,2,49,1,7,700,1,100,0,2,1,10,38000,1,11
2023,202301,192090,2.023E+12,59130,2.023E+12,1110806,1,3,47142,0,1,20,6,7,700,1,100,10,101,1,10,4400,1,11
2023,202301,192090,2.023E+12,59130,2.023E+12,1110806,1,5,55566,0,1,52,6,7,700,1,100,11,114,1,10,31200,1,11
2023,202301,192252,2.023E+12,2754,2.023E+12,150006,1,1,2754,0,1,63,4,1,100,0,0,6,63,1,10,0,1,11
2023,202301,192414,2.023E+12,11826,2.023E+12,390006,1,1,11664,0,1,62,1,3,340,1,100,11,115,1,10,21800,1,11
2023,202301,192414,2.023E+12,11826,2.023E+12,390006,1,2,10044,0,2,62,1,3,340,1,100,6,63,1,10,0,1,11
2023,202301,192576,2.023E+12,6966,2.023E+12,810406,1,2,8748,0,2,63,1,4,400,0,0,7,71,1,10,18000,1,11
2023,202301,192738,2.023E+12,8100,2.023E+12,732606,1,1,8100,0,2,41,1,8,812,0,0,8,81,1,10,110000,1,11
2023,202301,192738,2.023E+12,8100,2.023E+12,732606,1,2,9072,0,1,45,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,193062,2.023E+12,7776,2.023E+12,470206,1,3,16848,0,1,29,6,1,100,0,0,6,63,1,10,36000,1,11
2023,202301,193224,2.023E+12,12312,2.023E+12,377206,1,1,12150,1,1,46,1,1,100,0,0,6,65,1,10,120000,2,20
2023,202301,193224,2.023E+12,12312,2.023E+12,377206,1,2,9234,1,2,50,1,7,700,1,100,6,65,1,10,300000,1,11
2023,202301,193386,2.023E+12,39204,2.023E+12,810206,1,1,39204,2,2,38,1,8,811,0,0,10,101,1,10,684000,1,11
2023,202301,193386,2.023E+12,39204,2.023E+12,810206,1,2,38718,2,1,37,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,193548,2.023E+12,8586,2.023E+12,970506,1,1,8748,3,2,36,1,1,100,0,0,10,101,1,12,30000,1,11
2023,202301,193548,2.023E+12,8586,2.023E+12,970506,1,2,10206,3,1,37,1,8,826,1,100,7,71,1,10,130000,1,11
2023,202301,193710,2.023E+12,16362,2.023E+12,370906,1,1,16200,0,2,54,1,1,100,0,0,11,114,1,10,86000,1,11
2023,202301,193872,2.023E+12,19764,2.023E+12,950106,1,2,23328,0,1,41,1,3,399,4,416,6,63,1,10,75000,1,11
2023,202301,194034,2.023E+12,15066,2.023E+12,470106,1,1,15066,0,2,52,4,1,100,0,0,10,101,1,10,87000,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,1,11664,1,1,31,6,7,700,1,100,7,71,1,10,14300,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,2,9720,1,2,32,6,7,700,1,100,10,101,1,10,41000,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,4,8748,0,1,28,6,7,700,1,100,6,65,1,10,35800,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,5,10692,0,1,21,6,7,700,1,100,6,63,1,10,32000,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,6,10530,3,1,52,1,7,700,1,100,2,23,1,10,101000,1,11
2023,202301,194196,2.023E+12,11664,2.023E+12,373506,1,7,9720,3,2,51,1,7,700,1,100,2,23,1,10,21600,1,11
2023,202301,194520,2.023E+12,14094,2.023E+12,890006,1,2,12960,0,1,22,6,1,100,0,0,8,81,1,10,15000,1,11
2023,202301,194682,2.023E+12,11664,2.023E+12,652306,1,2,11826,0,2,65,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,194844,2.023E+12,12150,2.023E+12,250006,1,1,12150,0,2,60,1,1,100,1,100,6,65,1,10,139000,1,11
2023,202301,194844,2.023E+12,12150,2.023E+12,250006,1,2,14256,0,1,61,1,8,826,1,100,6,63,1,10,10000,1,11
2023,202301,195006,2.023E+12,15876,2.023E+12,671206,1,1,15876,2,1,45,1,6,610,0,0,11,114,1,10,150000,1,11
2023,202301,195006,2.023E+12,15876,2.023E+12,671206,1,2,13446,2,2,43,1,6,610,0,0,11,114,1,10,30000,1,11
2023,202301,195330,2.023E+12,10692,2.023E+12,591706,1,1,10692,0,1,50,2,3,363,1,100,0,2,1,10,15200,1,11
2023,202301,195492,2.023E+12,27864,2.023E+12,731306,1,1,27864,1,2,53,3,7,700,1,100,6,64,1,10,70000,1,11
2023,202301,195492,2.023E+12,27864,2.023E+12,731306,1,2,33534,0,1,29,6,7,700,1,100,7,71,1,10,62000,1,11
2023,202301,195816,2.023E+12,10368,2.023E+12,290506,1,1,10530,3,1,48,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,195816,2.023E+12,10368,2.023E+12,290506,1,2,10530,3,2,47,1,8,818,0,0,8,81,1,10,0,1,11
2023,202301,195978,2.023E+12,46170,2.023E+12,190706,1,1,46170,1,1,26,1,1,100,0,0,8,81,1,14,45900,1,12
2023,202301,196302,2.023E+12,12636,2.023E+12,830106,1,1,12636,4,2,44,1,8,826,1,100,7,71,1,10,50000,1,11
2023,202301,196302,2.023E+12,12636,2.023E+12,830106,1,2,13446,4,1,42,1,8,826,1,100,4,40,1,10,70000,1,11
2023,202301,196302,2.023E+12,12636,2.023E+12,830106,1,3,17334,0,1,22,6,8,826,1,100,7,71,1,10,20000,1,11
2023,202301,196302,2.023E+12,12636,2.023E+12,830106,1,7,10530,0,1,32,6,8,826,1,100,6,63,1,10,42000,1,11
2023,202301,196626,2.023E+12,42606,2.023E+12,750906,1,1,42606,0,1,21,6,7,700,1,100,6,63,1,10,15000,1,11
2023,202301,196626,2.023E+12,42606,2.023E+12,750906,1,2,78408,1,2,60,3,7,700,1,100,4,40,1,10,12000,1,11
2023,202301,197598,2.023E+12,16038,2.023E+12,375706,1,3,17172,0,1,36,6,7,700,1,100,6,63,1,10,40000,1,11
2023,202301,197598,2.023E+12,16038,2.023E+12,375706,1,4,17334,0,1,52,3,7,700,1,100,2,23,1,10,34000,1,11
2023,202301,197922,2.023E+12,2916,2.023E+12,870106,1,1,2754,3,1,41,1,1,100,0,0,10,101,1,10,165000,1,11
2023,202301,198084,2.023E+12,12312,2.023E+12,11106,1,1,12474,0,1,64,6,2,200,0,0,10,101,1,10,65000,1,11
2023,202301,198246,2.023E+12,20088,2.023E+12,592506,1,1,19926,0,1,60,6,1,100,0,0,7,71,1,10,127000,1,11
2023,202301,198408,2.023E+12,7290,2.023E+12,590606,1,1,7128,0,2,64,5,1,100,0,0,6,65,1,10,0,1,11
2023,202301,198732,2.023E+12,47952,2.023E+12,731406,1,1,47952,0,2,62,4,1,100,0,0,10,101,1,10,58000,1,11
2023,202301,198732,2.023E+12,47952,2.023E+12,731406,1,2,46332,0,1,63,6,1,100,0,0,7,71,1,10,80000,1,11
2023,202301,198894,2.023E+12,25596,2.023E+12,610106,1,1,25758,0,1,47,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,199056,2.023E+12,19926,2.023E+12,1130106,1,1,19926,3,2,37,6,7,700,1,100,6,65,1,10,45000,1,11
2023,202301,199056,2.023E+12,19926,2.023E+12,1130106,1,2,43578,3,1,38,4,2,200,0,0,10,101,1,10,85000,2,20
2023,202301,199218,2.023E+12,15228,2.023E+12,370606,1,1,15066,2,2,53,1,7,700,1,100,7,71,1,10,30500,1,11
2023,202301,199218,2.023E+12,15228,2.023E+12,370606,1,2,14904,2,1,51,1,7,700,1,100,0,2,1,10,53000,1,11
2023,202301,199218,2.023E+12,15228,2.023E+12,370606,1,3,11988,0,1,26,6,7,700,1,100,10,101,1,10,30000,1,11
2023,202301,199218,2.023E+12,15228,2.023E+12,370606,1,4,12798,0,1,24,6,7,700,1,100,10,101,1,10,12000,1,11
2023,202301,199380,2.023E+12,26406,2.023E+12,12106,1,1,26406,0,2,43,4,6,610,0,0,8,81,1,10,50000,1,11
2023,202301,200190,2.023E+12,9558,2.023E+12,590706,1,1,9558,1,1,52,1,6,610,0,0,11,114,1,10,200000,1,11
2023,202301,200190,2.023E+12,9558,2.023E+12,590706,1,2,8910,1,2,48,1,6,610,0,0,11,114,1,10,100000,1,11
2023,202301,200514,2.023E+12,36774,2.023E+12,650706,1,1,36774,0,1,37,6,1,100,0,0,10,101,1,10,87000,1,11
2023,202301,200514,2.023E+12,36774,2.023E+12,650706,1,2,38070,0,2,33,6,1,100,1,100,10,101,1,10,65000,1,11
2023,202301,200676,2.023E+12,27702,2.023E+12,376206,1,1,27864,0,1,48,3,2,200,0,0,11,114,1,10,100000,1,11
2023,202301,200838,2.023E+12,39042,2.023E+12,671206,1,1,39042,2,2,43,4,8,823,0,0,10,101,1,10,100000,1,11
2023,202301,200838,2.023E+12,39042,2.023E+12,671206,1,2,49248,2,1,45,4,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,200838,2.023E+12,39042,2.023E+12,671206,1,3,56214,0,2,18,6,1,100,0,0,6,63,1,10,15000,1,11
2023,202301,201000,2.023E+12,16524,2.023E+12,610306,1,2,17982,0,2,56,3,1,100,0,0,6,65,1,10,0,1,11
2023,202301,201162,2.023E+12,1944,2.023E+12,30006,1,1,1944,1,2,50,6,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,201162,2.023E+12,1944,2.023E+12,30006,1,3,2106,0,2,54,6,1,100,0,0,11,116,1,10,12000,1,11
2023,202301,201324,2.023E+12,75330,2.023E+12,470206,1,1,75330,3,1,42,5,1,100,0,0,7,71,1,10,47000,1,11
2023,202301,201486,2.023E+12,23976,2.023E+12,650206,1,1,23976,0,1,21,2,1,100,0,0,6,63,1,10,30000,1,11
